ts,airline,hour,count,min,p25,p50,p75,p90,max
2025-03-13 00:00:00,AA,23,199,-17.0,-5.022376194977744,-1.01,17.15649416584582,45.232237431294294,769.0
2025-03-13 00:00:00,DL,23,242,-18.0,-6.0003807881353195,-1.01,15.852127465669819,44.346159263028085,534.0
2025-03-13 00:00:00,UA,23,293,-20.0,-7.03964781329143,-1.9813812853544068,10.044983161068599,35.69989444930044,475.0
2025-03-13 00:00:00,WN,23,63,-10.0,-1.01,5.022376194977744,15.852127465669819,24.977983750285134,74.0
2025-03-20 00:00:00,AA,0,67,-20.0,-6.0003807881353195,-3.9628523348246314,-1.01,10.044983161068599,65.0
2025-03-20 00:00:00,DL,0,40,-24.0,-7.03964781329143,-5.022376194977744,0.0,24.002636914918774,60.0
2025-03-20 00:00:00,UA,0,44,-13.0,-6.0003807881353195,-1.01,5.022376194977744,11.086028370328492,112.0
2025-03-20 00:00:00,DL,1,14,-15.0,-12.997499126390684,-7.925884200121824,-6.0003807881353195,-3.9628523348246314,-1.0
2025-03-20 00:00:00,UA,1,8,-7.0,-6.0003807881353195,-5.022376194977744,-3.9628523348246314,-3.9628523348246314,39.0
2025-03-20 00:00:00,AA,5,771,-21.0,-7.925884200121824,-6.0003807881353195,-1.9813812853544068,5.022376194977744,1633.0
2025-03-20 00:00:00,DL,5,481,-20.0,-8.924561993432542,-5.022376194977744,-1.9813812853544068,6.0003807881353195,616.0
2025-03-20 00:00:00,UA,5,289,-15.0,-7.925884200121824,-6.0003807881353195,-1.9813812853544068,3.0001207865259647,279.0
2025-03-20 00:00:00,WN,5,1186,-13.0,-5.022376194977744,-3.0001207865259647,-1.01,1.9813812853544068,257.0
2025-03-20 00:00:00,AA,6,1315,-17.0,-7.925884200121824,-5.022376194977744,-1.9813812853544068,5.022376194977744,873.0
2025-03-20 00:00:00,DL,6,1299,-24.0,-7.925884200121824,-5.022376194977744,-1.9813812853544068,3.9628523348246314,561.0
2025-03-20 00:00:00,UA,6,980,-17.0,-8.924561993432542,-6.0003807881353195,-3.0001207865259647,3.9628523348246314,608.0
2025-03-20 00:00:00,WN,6,2106,-14.0,-5.022376194977744,-3.0001207865259647,-1.01,1.9813812853544068,351.0
2025-03-20 00:00:00,AA,7,1528,-17.0,-7.03964781329143,-5.022376194977744,-1.01,10.044983161068599,1518.0
2025-03-20 00:00:00,DL,7,1688,-15.0,-7.03964781329143,-3.9628523348246314,0.0,11.086028370328492,788.0
2025-03-20 00:00:00,UA,7,1372,-18.0,-7.925884200121824,-5.022376194977744,-1.9813812853544068,7.03964781329143,909.0
2025-03-20 00:00:00,WN,7,1666,-13.0,-5.022376194977744,-3.0001207865259647,0.0,5.022376194977744,377.0
2025-03-20 00:00:00,AA,8,1371,-15.0,-6.0003807881353195,-3.9628523348246314,0.0,18.937903243191588,3288.0
2025-03-20 00:00:00,DL,8,1245,-17.0,-7.03964781329143,-3.9628523348246314,-1.01,12.997499126390684,565.0
2025-03-20 00:00:00,UA,8,1179,-18.0,-7.03964781329143,-5.022376194977744,-1.01,12.997499126390684,327.0
2025-03-20 00:00:00,WN,8,1804,-12.0,-5.022376194977744,-3.0001207865259647,0.0,7.925884200121824,304.0
2025-03-20 00:00:00,AA,9,915,-16.0,-6.0003807881353195,-3.0001207865259647,1.01,20.0904278750915,672.0
2025-03-20 00:00:00,DL,9,940,-15.0,-6.0003807881353195,-3.0001207865259647,1.01,18.937903243191588,844.0
2025-03-20 00:00:00,UA,9,907,-21.0,-7.03964781329143,-3.9628523348246314,-1.01,12.001040013389092,780.0
2025-03-20 00:00:00,WN,9,1514,-13.0,-5.022376194977744,-1.9813812853544068,1.9813812853544068,12.001040013389092,232.0
2025-03-20 00:00:00,AA,10,963,-15.0,-5.022376194977744,-1.9813812853544068,5.022376194977744,28.72740200993037,621.0
2025-03-20 00:00:00,DL,10,1088,-18.0,-7.03964781329143,-3.0001207865259647,1.9813812853544068,20.0904278750915,416.0
2025-03-20 00:00:00,UA,10,876,-18.0,-7.03964781329143,-3.9628523348246314,1.01,17.15649416584582,399.0
2025-03-20 00:00:00,WN,10,1630,-12.0,-5.022376194977744,-1.9813812853544068,1.9813812853544068,12.997499126390684,375.0
2025-03-20 00:00:00,AA,11,1151,-17.0,-5.022376194977744,-3.0001207865259647,5.022376194977744,31.704973071152452,829.0
2025-03-20 00:00:00,DL,11,1437,-20.0,-6.0003807881353195,-3.0001207865259647,3.9628523348246314,27.056297108952908,600.0
2025-03-20 00:00:00,UA,11,852,-19.0,-6.0003807881353195,-3.9628523348246314,0.0,17.15649416584582,284.0
2025-03-20 00:00:00,WN,11,1604,-15.0,-3.9628523348246314,-1.01,3.9628523348246314,15.852127465669819,301.0
2025-03-20 00:00:00,AA,12,989,-18.0,-5.022376194977744,-1.9813812853544068,7.925884200121824,40.1817788775486,619.0
2025-03-20 00:00:00,DL,12,1139,-19.0,-6.0003807881353195,-3.0001207865259647,5.022376194977744,27.056297108952908,531.0
2025-03-20 00:00:00,UA,12,856,-23.0,-7.03964781329143,-3.9628523348246314,1.9813812853544068,25.995604398722985,423.0
2025-03-20 00:00:00,WN,12,1545,-14.0,-3.9628523348246314,-1.01,5.022376194977744,18.937903243191588,372.0
2025-03-20 00:00:00,AA,13,1022,-20.0,-5.022376194977744,-1.9813812853544068,7.03964781329143,38.63013534062141,1081.0
2025-03-20 00:00:00,DL,13,1068,-20.0,-6.0003807881353195,-3.0001207865259647,3.9628523348246314,31.092891914561495,420.0
2025-03-20 00:00:00,UA,13,954,-25.0,-6.0003807881353195,-3.0001207865259647,3.0001207865259647,23.06811574166162,710.0
2025-03-20 00:00:00,WN,13,1679,-15.0,-3.9628523348246314,-1.01,7.03964781329143,22.17256817980545,306.0
2025-03-20 00:00:00,AA,14,990,-14.0,-5.022376194977744,-1.01,12.001040013389092,55.20687320920256,392.0
2025-03-20 00:00:00,DL,14,1027,-22.0,-6.0003807881353195,-1.9813812853544068,8.924561993432542,34.31378257078008,1054.0
2025-03-20 00:00:00,UA,14,870,-14.0,-7.03964781329143,-3.0001207865259647,3.9628523348246314,35.69989444930044,1002.0
2025-03-20 00:00:00,WN,14,1585,-15.0,-3.9628523348246314,0.0,8.924561993432542,24.002636914918774,349.0
2025-03-20 00:00:00,AA,15,995,-20.0,-5.022376194977744,-1.01,14.079623662673095,54.11385691776102,996.0
2025-03-20 00:00:00,DL,15,1240,-24.0,-5.022376194977744,-1.9813812853544068,10.044983161068599,40.980988847527684,483.0
2025-03-20 00:00:00,UA,15,625,-18.0,-7.03964781329143,-3.0001207865259647,3.9628523348246314,37.13746682828029,416.0
2025-03-20 00:00:00,WN,15,1521,-16.0,-3.0001207865259647,0.0,10.044983161068599,28.72740200993037,213.0
2025-03-20 00:00:00,AA,16,993,-24.0,-5.022376194977744,-1.01,15.852127465669819,55.20687320920256,898.0
2025-03-20 00:00:00,DL,16,920,-25.0,-6.0003807881353195,-1.9813812853544068,10.044983161068599,37.13746682828029,453.0
